canonical_slug,pokemon_id,move_name,move_display_name,move_type,damage_class,power,accuracy,pp
electivire,466,low-sweep,Low Sweep,Fighting,physical,65.0,100.0,20
electivire,466,magnet-rise,Magnet Rise,Electric,status,,,10
electivire,466,mega-kick,Mega Kick,Normal,physical,120.0,75.0,5
electivire,466,mega-punch,Mega Punch,Normal,physical,80.0,85.0,20
electivire,466,metal-sound,Metal Sound,Steel,status,,85.0,40
electivire,466,metronome,Metronome,Normal,status,,,10
electivire,466,mud-slap,Mud Slap,Ground,special,20.0,100.0,10
electivire,466,natural-gift,Natural Gift,Normal,physical,,100.0,15
electivire,466,power-up-punch,Power Up Punch,Fighting,physical,40.0,100.0,20
electivire,466,protect,Protect,Normal,status,,,10
electivire,466,psychic,Psychic,Psychic,special,90.0,100.0,10
electivire,466,quick-attack,Quick Attack,Normal,physical,40.0,100.0,30
electivire,466,rain-dance,Rain Dance,Water,status,,,5
electivire,466,reflect,Reflect,Psychic,status,,,20
electivire,466,rest,Rest,Psychic,status,,,5
electivire,466,return,Return,Normal,physical,,100.0,20
electivire,466,rising-voltage,Rising Voltage,Electric,special,70.0,100.0,20
electivire,466,rock-climb,Rock Climb,Normal,physical,90.0,85.0,20
electivire,466,rock-slide,Rock Slide,Rock,physical,75.0,90.0,10
electivire,466,rock-smash,Rock Smash,Fighting,physical,40.0,100.0,15
electivire,466,rock-tomb,Rock Tomb,Rock,physical,60.0,95.0,15
electivire,466,round,Round,Normal,special,60.0,100.0,15
electivire,466,screech,Screech,Normal,status,,85.0,40
electivire,466,secret-power,Secret Power,Normal,physical,70.0,100.0,20
electivire,466,shock-wave,Shock Wave,Electric,special,60.0,,20
electivire,466,signal-beam,Signal Beam,Bug,special,75.0,100.0,15
electivire,466,sleep-talk,Sleep Talk,Normal,status,,,10
electivire,466,snore,Snore,Normal,special,50.0,100.0,15
electivire,466,spark,Spark,Electric,physical,65.0,100.0,20
electivire,466,stomping-tantrum,Stomping Tantrum,Ground,physical,75.0,100.0,10
electivire,466,strength,Strength,Normal,physical,80.0,100.0,15
electivire,466,substitute,Substitute,Normal,status,,,10
electivire,466,supercell-slam,Supercell Slam,Electric,physical,100.0,95.0,15
electivire,466,swagger,Swagger,Normal,status,,85.0,15
electivire,466,swift,Swift,Normal,special,60.0,,20
electivire,466,take-down,Take Down,Normal,physical,90.0,85.0,20
electivire,466,taunt,Taunt,Dark,status,,100.0,20
electivire,466,tera-blast,Tera Blast,Normal,special,80.0,100.0,10
electivire,466,thief,Thief,Dark,physical,60.0,100.0,25
electivire,466,thunder,Thunder,Electric,special,110.0,70.0,10
electivire,466,thunder-punch,Thunder Punch,Electric,physical,75.0,100.0,15
electivire,466,thunder-shock,Thunder Shock,Electric,special,40.0,100.0,30
electivire,466,thunder-wave,Thunder Wave,Electric,status,,90.0,20
electivire,466,thunderbolt,Thunderbolt,Electric,special,90.0,100.0,15
electivire,466,torment,Torment,Dark,status,,100.0,15
electivire,466,toxic,Toxic,Poison,status,,90.0,10
electivire,466,trailblaze,Trailblaze,Grass,physical,50.0,100.0,20
electivire,466,uproar,Uproar,Normal,special,90.0,100.0,10
electivire,466,volt-switch,Volt Switch,Electric,special,70.0,100.0,20
electivire,466,weather-ball,Weather Ball,Normal,special,50.0,100.0,10
electivire,466,wild-charge,Wild Charge,Electric,physical,90.0,100.0,15
magmortar,467,acid-spray,Acid Spray,Poison,special,40.0,100.0,20
magmortar,467,attract,Attract,Normal,status,,100.0,15
magmortar,467,belch,Belch,Poison,special,120.0,90.0,10
magmortar,467,belly-drum,Belly Drum,Normal,status,,,10
magmortar,467,body-slam,Body Slam,Normal,physical,85.0,100.0,15
magmortar,467,brick-break,Brick Break,Fighting,physical,75.0,100.0,15
magmortar,467,bulldoze,Bulldoze,Ground,physical,60.0,100.0,20
magmortar,467,burning-jealousy,Burning Jealousy,Fire,special,70.0,100.0,5
magmortar,467,captivate,Captivate,Normal,status,,100.0,20
magmortar,467,clear-smog,Clear Smog,Poison,special,50.0,,15
magmortar,467,confide,Confide,Normal,status,,,20
magmortar,467,confuse-ray,Confuse Ray,Ghost,status,,100.0,10
magmortar,467,covet,Covet,Normal,physical,60.0,100.0,25
magmortar,467,cross-chop,Cross Chop,Fighting,physical,100.0,80.0,5
magmortar,467,curse,Curse,Ghost,status,,,10
magmortar,467,double-edge,Double Edge,Normal,physical,120.0,100.0,15
magmortar,467,double-team,Double Team,Normal,status,,,15
magmortar,467,dual-chop,Dual Chop,Dragon,physical,40.0,90.0,15
magmortar,467,dynamic-punch,Dynamic Punch,Fighting,physical,100.0,50.0,5
magmortar,467,earthquake,Earthquake,Ground,physical,100.0,100.0,10
magmortar,467,ember,Ember,Fire,special,40.0,100.0,25
magmortar,467,endure,Endure,Normal,status,,,10
magmortar,467,facade,Facade,Normal,physical,70.0,100.0,20
magmortar,467,feint-attack,Feint Attack,Dark,physical,60.0,,20
magmortar,467,fire-blast,Fire Blast,Fire,special,110.0,85.0,5
magmortar,467,fire-punch,Fire Punch,Fire,physical,75.0,100.0,15
magmortar,467,fire-spin,Fire Spin,Fire,special,35.0,85.0,15
magmortar,467,flame-burst,Flame Burst,Fire,special,70.0,100.0,15
magmortar,467,flame-charge,Flame Charge,Fire,physical,50.0,100.0,20
magmortar,467,flame-wheel,Flame Wheel,Fire,physical,60.0,100.0,25
magmortar,467,flamethrower,Flamethrower,Fire,special,90.0,100.0,15
magmortar,467,flare-blitz,Flare Blitz,Fire,physical,120.0,100.0,15
magmortar,467,fling,Fling,Dark,physical,,100.0,10
magmortar,467,focus-blast,Focus Blast,Fighting,special,120.0,70.0,5
magmortar,467,focus-energy,Focus Energy,Normal,status,,,30
magmortar,467,focus-punch,Focus Punch,Fighting,physical,150.0,100.0,20
magmortar,467,follow-me,Follow malee,Normal,status,,,20
magmortar,467,frustration,Frustration,Normal,physical,,100.0,20
magmortar,467,giga-impact,Giga Impact,Normal,physical,150.0,90.0,5
magmortar,467,headbutt,Headbutt,Normal,physical,70.0,100.0,15
magmortar,467,heat-crash,Heat Crash,Fire,physical,,100.0,10
magmortar,467,heat-wave,Heat Wave,Fire,special,95.0,90.0,10
magmortar,467,helping-hand,Helping Hand,Normal,status,,,20
magmortar,467,hidden-power,Hidden Power,Normal,special,60.0,100.0,15
magmortar,467,hyper-beam,Hyper Beam,Normal,special,150.0,90.0,5
magmortar,467,hyper-voice,Hyper Voice,Normal,special,90.0,100.0,10
magmortar,467,incinerate,Incinerate,Fire,special,60.0,100.0,15
magmortar,467,iron-tail,Iron Tail,Steel,physical,100.0,75.0,15
magmortar,467,knock-off,Knock Off,Dark,physical,65.0,100.0,20
magmortar,467,lava-plume,Lava Plume,Fire,special,80.0,100.0,15
magmortar,467,leer,Leer,Normal,status,,100.0,30
magmortar,467,low-kick,Low Kick,Fighting,physical,,100.0,20
magmortar,467,low-sweep,Low Sweep,Fighting,physical,65.0,100.0,20
magmortar,467,mach-punch,Mach Punch,Fighting,physical,40.0,100.0,30
magmortar,467,mega-kick,Mega Kick,Normal,physical,120.0,75.0,5
magmortar,467,mega-punch,Mega Punch,Normal,physical,80.0,85.0,20
magmortar,467,metronome,Metronome,Normal,status,,,10
magmortar,467,mud-slap,Mud Slap,Ground,special,20.0,100.0,10
magmortar,467,mystical-fire,Mystical femaleire,Fire,special,75.0,100.0,10
magmortar,467,natural-gift,Natural Gift,Normal,physical,,100.0,15
magmortar,467,overheat,Overheat,Fire,special,130.0,90.0,5
magmortar,467,poison-gas,Poison Gas,Poison,status,,90.0,40
magmortar,467,poison-jab,Poison Jab,Poison,physical,80.0,100.0,20
magmortar,467,power-swap,Power Swap,Psychic,status,,,10
magmortar,467,power-up-punch,Power Up Punch,Fighting,physical,40.0,100.0,20
magmortar,467,protect,Protect,Normal,status,,,10
magmortar,467,psychic,Psychic,Psychic,special,90.0,100.0,10
magmortar,467,rest,Rest,Psychic,status,,,5
magmortar,467,return,Return,Normal,physical,,100.0,20
magmortar,467,roar,Roar,Normal,status,,,20
magmortar,467,rock-climb,Rock Climb,Normal,physical,90.0,85.0,20
magmortar,467,rock-slide,Rock Slide,Rock,physical,75.0,90.0,10
magmortar,467,rock-smash,Rock Smash,Fighting,physical,40.0,100.0,15
magmortar,467,rock-tomb,Rock Tomb,Rock,physical,60.0,95.0,15
magmortar,467,round,Round,Normal,special,60.0,100.0,15
magmortar,467,scary-face,Scary femaleace,Normal,status,,100.0,10
magmortar,467,scorching-sands,Scorching Sands,Ground,special,70.0,100.0,10
magmortar,467,screech,Screech,Normal,status,,85.0,40
magmortar,467,secret-power,Secret Power,Normal,physical,70.0,100.0,20
magmortar,467,sleep-talk,Sleep Talk,Normal,status,,,10
magmortar,467,smog,Smog,Poison,special,30.0,70.0,20
magmortar,467,smokescreen,Smokescreen,Normal,status,,100.0,20
magmortar,467,snore,Snore,Normal,special,50.0,100.0,15
magmortar,467,solar-beam,Solar Beam,Grass,special,120.0,100.0,10
magmortar,467,stomping-tantrum,Stomping Tantrum,Ground,physical,75.0,100.0,10
magmortar,467,strength,Strength,Normal,physical,80.0,100.0,15
magmortar,467,substitute,Substitute,Normal,status,,,10
magmortar,467,sunny-day,Sunny Day,Fire,status,,,5
magmortar,467,swagger,Swagger,Normal,status,,85.0,15
magmortar,467,tackle,Tackle,Normal,physical,40.0,100.0,35
magmortar,467,take-down,Take Down,Normal,physical,90.0,85.0,20
magmortar,467,taunt,Taunt,Dark,status,,100.0,20
magmortar,467,temper-flare,Temper femalelare,Fire,physical,75.0,100.0,10
magmortar,467,tera-blast,Tera Blast,Normal,special,80.0,100.0,10
magmortar,467,thief,Thief,Dark,physical,60.0,100.0,25
magmortar,467,thunder-punch,Thunder Punch,Electric,physical,75.0,100.0,15
magmortar,467,thunderbolt,Thunderbolt,Electric,special,90.0,100.0,15
magmortar,467,torment,Torment,Dark,status,,100.0,15
magmortar,467,toxic,Toxic,Poison,status,,90.0,10
magmortar,467,uproar,Uproar,Normal,special,90.0,100.0,10
magmortar,467,weather-ball,Weather Ball,Normal,special,50.0,100.0,10
magmortar,467,will-o-wisp,Will O Wisp,Fire,status,,85.0,15
togekiss,468,aerial-ace,Aerial Ace,Flying,physical,60.0,,20
togekiss,468,after-you,After You,Normal,status,,,15
togekiss,468,air-cutter,Air Cutter,Flying,special,60.0,95.0,25
togekiss,468,air-slash,Air Slash,Flying,special,75.0,95.0,15
togekiss,468,ally-switch,Ally Switch,Psychic,status,,,15
togekiss,468,amnesia,Amnesia,Psychic,status,,,20
togekiss,468,ancient-power,Ancient Power,Rock,special,60.0,100.0,5
togekiss,468,attract,Attract,Normal,status,,100.0,15
togekiss,468,aura-sphere,Aura Sphere,Fighting,special,80.0,,20
togekiss,468,baby-doll-eyes,Baby Doll Eyes,Fairy,status,,100.0,30
togekiss,468,baton-pass,Baton Pass,Normal,status,,,40
togekiss,468,body-slam,Body Slam,Normal,physical,85.0,100.0,15
togekiss,468,brick-break,Brick Break,Fighting,physical,75.0,100.0,15
togekiss,468,calm-mind,Calm maleind,Psychic,status,,,20
togekiss,468,captivate,Captivate,Normal,status,,100.0,20
togekiss,468,charm,Charm,Fairy,status,,100.0,20
togekiss,468,confide,Confide,Normal,status,,,20
togekiss,468,covet,Covet,Normal,physical,60.0,100.0,25
togekiss,468,dazzling-gleam,Dazzling Gleam,Fairy,special,80.0,100.0,10
togekiss,468,defog,Defog,Flying,status,,,15
togekiss,468,double-edge,Double Edge,Normal,physical,120.0,100.0,15
togekiss,468,double-team,Double Team,Normal,status,,,15
togekiss,468,drain-punch,Drain Punch,Fighting,physical,75.0,100.0,10
togekiss,468,draining-kiss,Draining Kiss,Fairy,special,50.0,100.0,10
togekiss,468,dream-eater,Dream Eater,Psychic,special,100.0,100.0,15
togekiss,468,dual-wingbeat,Dual Wingbeat,Flying,physical,40.0,90.0,10
togekiss,468,echoed-voice,Echoed Voice,Normal,special,40.0,100.0,15
togekiss,468,encore,Encore,Normal,status,,100.0,5
togekiss,468,endeavor,Endeavor,Normal,physical,,100.0,5
togekiss,468,endure,Endure,Normal,status,,,10
togekiss,468,extrasensory,Extrasensory,Psychic,special,80.0,100.0,20
togekiss,468,extreme-speed,Extreme Speed,Normal,physical,80.0,100.0,5
togekiss,468,facade,Facade,Normal,physical,70.0,100.0,20
togekiss,468,fairy-wind,Fairy Wind,Fairy,special,40.0,100.0,30
togekiss,468,fire-blast,Fire Blast,Fire,special,110.0,85.0,5
togekiss,468,flamethrower,Flamethrower,Fire,special,90.0,100.0,15
togekiss,468,flash,Flash,Normal,status,,100.0,20
togekiss,468,fling,Fling,Dark,physical,,100.0,10
togekiss,468,fly,Fly,Flying,physical,90.0,95.0,15
togekiss,468,focus-punch,Focus Punch,Fighting,physical,150.0,100.0,20
togekiss,468,follow-me,Follow malee,Normal,status,,,20
togekiss,468,frustration,Frustration,Normal,physical,,100.0,20
togekiss,468,future-sight,Future Sight,Psychic,special,120.0,100.0,10
togekiss,468,giga-impact,Giga Impact,Normal,physical,150.0,90.0,5
togekiss,468,grass-knot,Grass Knot,Grass,special,,100.0,20
togekiss,468,growl,Growl,Normal,status,,100.0,40
togekiss,468,headbutt,Headbutt,Normal,physical,70.0,100.0,15
togekiss,468,heal-bell,Heal Bell,Normal,status,,,5
togekiss,468,heat-wave,Heat Wave,Fire,special,95.0,90.0,10
togekiss,468,helping-hand,Helping Hand,Normal,status,,,20
togekiss,468,hidden-power,Hidden Power,Normal,special,60.0,100.0,15
togekiss,468,hyper-beam,Hyper Beam,Normal,special,150.0,90.0,5
togekiss,468,hyper-voice,Hyper Voice,Normal,special,90.0,100.0,10
togekiss,468,imprison,Imprison,Psychic,status,,,10
togekiss,468,incinerate,Incinerate,Fire,special,60.0,100.0,15
togekiss,468,laser-focus,Laser femaleocus,Normal,status,,,30
togekiss,468,last-resort,Last Resort,Normal,physical,140.0,100.0,5
togekiss,468,life-dew,Life Dew,Water,status,,,10
togekiss,468,light-screen,Light Screen,Psychic,status,,,30
togekiss,468,magic-coat,Magic Coat,Psychic,status,,,15
togekiss,468,magical-leaf,Magical Leaf,Grass,special,60.0,,20
togekiss,468,mega-kick,Mega Kick,Normal,physical,120.0,75.0,5
togekiss,468,mega-punch,Mega Punch,Normal,physical,80.0,85.0,20
togekiss,468,metronome,Metronome,Normal,status,,,10
togekiss,468,moonblast,Moonblast,Fairy,special,95.0,100.0,15
togekiss,468,mud-slap,Mud Slap,Ground,special,20.0,100.0,10
togekiss,468,mystical-fire,Mystical femaleire,Fire,special,75.0,100.0,10
togekiss,468,nasty-plot,Nasty Plot,Dark,status,,,20
togekiss,468,natural-gift,Natural Gift,Normal,physical,,100.0,15
togekiss,468,ominous-wind,Ominous Wind,Ghost,special,60.0,100.0,5
togekiss,468,play-rough,Play Rough,Fairy,physical,90.0,90.0,10
togekiss,468,pluck,Pluck,Flying,physical,60.0,100.0,20
togekiss,468,pound,Pound,Normal,physical,40.0,100.0,35
togekiss,468,protect,Protect,Normal,status,,,10
togekiss,468,psych-up,Psych Up,Normal,status,,,10
togekiss,468,psychic,Psychic,Psychic,special,90.0,100.0,10
togekiss,468,psyshock,Psyshock,Psychic,special,80.0,100.0,10
togekiss,468,rain-dance,Rain Dance,Water,status,,,5
togekiss,468,reflect,Reflect,Psychic,status,,,20
togekiss,468,rest,Rest,Psychic,status,,,5
togekiss,468,retaliate,Retaliate,Normal,physical,70.0,100.0,5
togekiss,468,return,Return,Normal,physical,,100.0,20
togekiss,468,rock-smash,Rock Smash,Fighting,physical,40.0,100.0,15
togekiss,468,rollout,Rollout,Rock,physical,30.0,90.0,20
togekiss,468,roost,Roost,Flying,status,,,5
togekiss,468,round,Round,Normal,special,60.0,100.0,15
togekiss,468,safeguard,Safeguard,Normal,status,,,25
togekiss,468,secret-power,Secret Power,Normal,physical,70.0,100.0,20
togekiss,468,shadow-ball,Shadow Ball,Ghost,special,80.0,100.0,15
togekiss,468,shock-wave,Shock Wave,Electric,special,60.0,,20
togekiss,468,signal-beam,Signal Beam,Bug,special,75.0,100.0,15
togekiss,468,silver-wind,Silver Wind,Bug,special,60.0,100.0,5
togekiss,468,sky-attack,Sky Attack,Flying,physical,140.0,90.0,5
togekiss,468,sleep-talk,Sleep Talk,Normal,status,,,10
togekiss,468,smart-strike,Smart Strike,Steel,physical,70.0,,10
togekiss,468,snore,Snore,Normal,special,50.0,100.0,15
togekiss,468,solar-beam,Solar Beam,Grass,special,120.0,100.0,10
togekiss,468,steel-wing,Steel Wing,Steel,physical,70.0,90.0,25
togekiss,468,stored-power,Stored Power,Psychic,special,20.0,100.0,10
togekiss,468,substitute,Substitute,Normal,status,,,10
togekiss,468,sunny-day,Sunny Day,Fire,status,,,5
togekiss,468,swagger,Swagger,Normal,status,,85.0,15
togekiss,468,sweet-kiss,Sweet Kiss,Fairy,status,,75.0,10
togekiss,468,swift,Swift,Normal,special,60.0,,20
togekiss,468,tackle,Tackle,Normal,physical,40.0,100.0,35
togekiss,468,tailwind,Tailwind,Flying,status,,,15
togekiss,468,telekinesis,Telekinesis,Psychic,status,,,15
togekiss,468,thunder-wave,Thunder Wave,Electric,status,,90.0,20
togekiss,468,toxic,Toxic,Poison,status,,90.0,10
togekiss,468,tri-attack,Tri Attack,Normal,special,80.0,100.0,10
togekiss,468,trick,Trick,Psychic,status,,100.0,10
togekiss,468,twister,Twister,Dragon,special,40.0,100.0,20
togekiss,468,uproar,Uproar,Normal,special,90.0,100.0,10
togekiss,468,water-pulse,Water Pulse,Water,special,60.0,100.0,20
togekiss,468,wish,Wish,Normal,status,,,10
togekiss,468,work-up,Work Up,Normal,status,,,30
togekiss,468,yawn,Yawn,Normal,status,,,10
togekiss,468,zen-headbutt,Zen Headbutt,Psychic,physical,80.0,90.0,15
yanmega,469,aerial-ace,Aerial Ace,Flying,physical,60.0,,20
yanmega,469,air-cutter,Air Cutter,Flying,special,60.0,95.0,25
yanmega,469,air-slash,Air Slash,Flying,special,75.0,95.0,15
yanmega,469,ancient-power,Ancient Power,Rock,special,60.0,100.0,5
yanmega,469,attract,Attract,Normal,status,,100.0,15
yanmega,469,bug-bite,Bug Bite,Bug,physical,60.0,100.0,20
yanmega,469,bug-buzz,Bug Buzz,Bug,special,90.0,100.0,10
yanmega,469,captivate,Captivate,Normal,status,,100.0,20
yanmega,469,confide,Confide,Normal,status,,,20
yanmega,469,crunch,Crunch,Dark,physical,80.0,100.0,15
yanmega,469,defog,Defog,Flying,status,,,15
yanmega,469,detect,Detect,Fighting,status,,,5
yanmega,469,double-edge,Double Edge,Normal,physical,120.0,100.0,15
yanmega,469,double-team,Double Team,Normal,status,,,15
yanmega,469,dream-eater,Dream Eater,Psychic,special,100.0,100.0,15
yanmega,469,dual-wingbeat,Dual Wingbeat,Flying,physical,40.0,90.0,10
yanmega,469,endure,Endure,Normal,status,,,10
yanmega,469,facade,Facade,Normal,physical,70.0,100.0,20
yanmega,469,feint,Feint,Normal,physical,30.0,100.0,10
yanmega,469,flash,Flash,Normal,status,,100.0,20
yanmega,469,foresight,Foresight,Normal,status,,,40
yanmega,469,frustration,Frustration,Normal,physical,,100.0,20
yanmega,469,giga-drain,Giga Drain,Grass,special,75.0,100.0,10
yanmega,469,giga-impact,Giga Impact,Normal,physical,150.0,90.0,5
yanmega,469,gust,Gust,Flying,special,40.0,100.0,35
yanmega,469,headbutt,Headbutt,Normal,physical,70.0,100.0,15
yanmega,469,hidden-power,Hidden Power,Normal,special,60.0,100.0,15
yanmega,469,hyper-beam,Hyper Beam,Normal,special,150.0,90.0,5
yanmega,469,hypnosis,Hypnosis,Psychic,status,,60.0,20
yanmega,469,laser-focus,Laser femaleocus,Normal,status,,,30
yanmega,469,leech-life,Leech Life,Bug,physical,80.0,100.0,10
yanmega,469,lunge,Lunge,Bug,physical,80.0,100.0,15
yanmega,469,mud-slap,Mud Slap,Ground,special,20.0,100.0,10
yanmega,469,natural-gift,Natural Gift,Normal,physical,,100.0,15
yanmega,469,night-slash,Night Slash,Dark,physical,70.0,100.0,15
yanmega,469,ominous-wind,Ominous Wind,Ghost,special,60.0,100.0,5
yanmega,469,pounce,Pounce,Bug,physical,50.0,100.0,20
yanmega,469,protect,Protect,Normal,status,,,10
yanmega,469,psych-up,Psych Up,Normal,status,,,10
yanmega,469,psychic,Psychic,Psychic,special,90.0,100.0,10
yanmega,469,psychic-noise,Psychic Noise,Psychic,special,75.0,100.0,10
yanmega,469,pursuit,Pursuit,Dark,physical,40.0,100.0,20
yanmega,469,quick-attack,Quick Attack,Normal,physical,40.0,100.0,30
yanmega,469,rest,Rest,Psychic,status,,,5
yanmega,469,return,Return,Normal,physical,,100.0,20
yanmega,469,reversal,Reversal,Fighting,physical,,100.0,15
yanmega,469,roost,Roost,Flying,status,,,5
yanmega,469,round,Round,Normal,special,60.0,100.0,15
yanmega,469,scary-face,Scary femaleace,Normal,status,,100.0,10
yanmega,469,screech,Screech,Normal,status,,85.0,40
yanmega,469,secret-power,Secret Power,Normal,physical,70.0,100.0,20
yanmega,469,shadow-ball,Shadow Ball,Ghost,special,80.0,100.0,15
yanmega,469,signal-beam,Signal Beam,Bug,special,75.0,100.0,15
yanmega,469,silver-wind,Silver Wind,Bug,special,60.0,100.0,5
yanmega,469,skitter-smack,Skitter Smack,Bug,physical,70.0,90.0,10
yanmega,469,slash,Slash,Normal,physical,70.0,100.0,20
yanmega,469,sleep-talk,Sleep Talk,Normal,status,,,10
yanmega,469,snore,Snore,Normal,special,50.0,100.0,15
yanmega,469,solar-beam,Solar Beam,Grass,special,120.0,100.0,10
yanmega,469,sonic-boom,Sonic Boom,Normal,special,,90.0,20
yanmega,469,steel-wing,Steel Wing,Steel,physical,70.0,90.0,25
yanmega,469,string-shot,String Shot,Bug,status,,95.0,40
yanmega,469,struggle-bug,Struggle Bug,Bug,special,50.0,100.0,20
yanmega,469,substitute,Substitute,Normal,status,,,10
yanmega,469,sunny-day,Sunny Day,Fire,status,,,5
yanmega,469,supersonic,Supersonic,Normal,status,,55.0,20
yanmega,469,swagger,Swagger,Normal,status,,85.0,15
yanmega,469,swift,Swift,Normal,special,60.0,,20
yanmega,469,swords-dance,Swords Dance,Normal,status,,,20
yanmega,469,tackle,Tackle,Normal,physical,40.0,100.0,35
yanmega,469,tailwind,Tailwind,Flying,status,,,15
yanmega,469,take-down,Take Down,Normal,physical,90.0,85.0,20
yanmega,469,tera-blast,Tera Blast,Normal,special,80.0,100.0,10
yanmega,469,thief,Thief,Dark,physical,60.0,100.0,25
yanmega,469,toxic,Toxic,Poison,status,,90.0,10
yanmega,469,u-turn,U Turn,Bug,physical,70.0,100.0,20
yanmega,469,uproar,Uproar,Normal,special,90.0,100.0,10
yanmega,469,whirlwind,Whirlwind,Normal,status,,,20
yanmega,469,wing-attack,Wing Attack,Flying,physical,60.0,100.0,35
leafeon,470,aerial-ace,Aerial Ace,Flying,physical,60.0,,20
leafeon,470,alluring-voice,Alluring Voice,Fairy,special,80.0,100.0,10
leafeon,470,attract,Attract,Normal,status,,100.0,15
leafeon,470,baby-doll-eyes,Baby Doll Eyes,Fairy,status,,100.0,30
leafeon,470,baton-pass,Baton Pass,Normal,status,,,40
leafeon,470,bite,Bite,Dark,physical,60.0,100.0,25
leafeon,470,body-slam,Body Slam,Normal,physical,85.0,100.0,15
leafeon,470,bullet-seed,Bullet Seed,Grass,physical,25.0,100.0,30
leafeon,470,calm-mind,Calm maleind,Psychic,status,,,20
leafeon,470,captivate,Captivate,Normal,status,,100.0,20
leafeon,470,charm,Charm,Fairy,status,,100.0,20
leafeon,470,confide,Confide,Normal,status,,,20
leafeon,470,copycat,Copycat,Normal,status,,,20
leafeon,470,covet,Covet,Normal,physical,60.0,100.0,25
leafeon,470,curse,Curse,Ghost,status,,,10
leafeon,470,dig,Dig,Ground,physical,80.0,100.0,10
leafeon,470,double-edge,Double Edge,Normal,physical,120.0,100.0,15
leafeon,470,double-team,Double Team,Normal,status,,,15
leafeon,470,echoed-voice,Echoed Voice,Normal,special,40.0,100.0,15
leafeon,470,endure,Endure,Normal,status,,,10
leafeon,470,energy-ball,Energy Ball,Grass,special,90.0,100.0,10
leafeon,470,facade,Facade,Normal,physical,70.0,100.0,20
leafeon,470,fake-tears,Fake Tears,Dark,status,,100.0,20
leafeon,470,flash,Flash,Normal,status,,100.0,20
leafeon,470,focus-energy,Focus Energy,Normal,status,,,30
leafeon,470,frustration,Frustration,Normal,physical,,100.0,20
leafeon,470,fury-cutter,Fury Cutter,Bug,physical,40.0,95.0,20
leafeon,470,giga-drain,Giga Drain,Grass,special,75.0,100.0,10
leafeon,470,giga-impact,Giga Impact,Normal,physical,150.0,90.0,5
leafeon,470,grass-knot,Grass Knot,Grass,special,,100.0,20
leafeon,470,grass-whistle,Grass Whistle,Grass,status,,55.0,15
leafeon,470,grassy-glide,Grassy Glide,Grass,physical,55.0,100.0,20
leafeon,470,growl,Growl,Normal,status,,100.0,40
leafeon,470,headbutt,Headbutt,Normal,physical,70.0,100.0,15
leafeon,470,heal-bell,Heal Bell,Normal,status,,,5
leafeon,470,helping-hand,Helping Hand,Normal,status,,,20
leafeon,470,hidden-power,Hidden Power,Normal,special,60.0,100.0,15
leafeon,470,hyper-beam,Hyper Beam,Normal,special,150.0,90.0,5
leafeon,470,hyper-voice,Hyper Voice,Normal,special,90.0,100.0,10
leafeon,470,iron-tail,Iron Tail,Steel,physical,100.0,75.0,15
leafeon,470,knock-off,Knock Off,Dark,physical,65.0,100.0,20
leafeon,470,laser-focus,Laser femaleocus,Normal,status,,,30
leafeon,470,last-resort,Last Resort,Normal,physical,140.0,100.0,5
leafeon,470,leaf-blade,Leaf Blade,Grass,physical,90.0,100.0,15
leafeon,470,leaf-storm,Leaf Storm,Grass,special,130.0,90.0,5
leafeon,470,leafage,Leafage,Grass,physical,40.0,100.0,40
leafeon,470,leech-seed,Leech Seed,Grass,status,,90.0,10
leafeon,470,magical-leaf,Magical Leaf,Grass,special,60.0,,20
leafeon,470,mimic,Mimic,Normal,status,,,10
leafeon,470,mud-shot,Mud Shot,Ground,special,55.0,95.0,15
leafeon,470,mud-slap,Mud Slap,Ground,special,20.0,100.0,10
leafeon,470,natural-gift,Natural Gift,Normal,physical,,100.0,15
leafeon,470,nature-power,Nature Power,Normal,status,,,20
leafeon,470,pay-day,Pay Day,Normal,physical,40.0,100.0,20
leafeon,470,protect,Protect,Normal,status,,,10
leafeon,470,quick-attack,Quick Attack,Normal,physical,40.0,100.0,30
leafeon,470,rain-dance,Rain Dance,Water,status,,,5
leafeon,470,razor-leaf,Razor Leaf,Grass,physical,55.0,95.0,25
leafeon,470,rest,Rest,Psychic,status,,,5
leafeon,470,retaliate,Retaliate,Normal,physical,70.0,100.0,5
leafeon,470,return,Return,Normal,physical,,100.0,20
leafeon,470,roar,Roar,Normal,status,,,20
leafeon,470,rock-smash,Rock Smash,Fighting,physical,40.0,100.0,15
leafeon,470,round,Round,Normal,special,60.0,100.0,15
leafeon,470,sand-attack,Sand Attack,Ground,status,,100.0,15
leafeon,470,secret-power,Secret Power,Normal,physical,70.0,100.0,20
leafeon,470,seed-bomb,Seed Bomb,Grass,physical,80.0,100.0,15
leafeon,470,shadow-ball,Shadow Ball,Ghost,special,80.0,100.0,15
leafeon,470,sleep-talk,Sleep Talk,Normal,status,,,10
leafeon,470,snore,Snore,Normal,special,50.0,100.0,15
leafeon,470,solar-beam,Solar Beam,Grass,special,120.0,100.0,10
leafeon,470,solar-blade,Solar Blade,Grass,physical,125.0,100.0,10
leafeon,470,stored-power,Stored Power,Psychic,special,20.0,100.0,10
leafeon,470,strength,Strength,Normal,physical,80.0,100.0,15
leafeon,470,substitute,Substitute,Normal,status,,,10
leafeon,470,sunny-day,Sunny Day,Fire,status,,,5
