pokemon_id,pokemon_name,canonical_slug,display_name,species_slug,dexnum_int,order,is_default,base_experience,height,weight,type1,type2,hp,attack,defense,sp_atk,sp_def,speed,total,generation,capture_rate,base_happiness,base_exp,growth_rate,egg_group1,egg_group2,percent_male,percent_female,egg_cycles,color,shape,habitat,is_baby,is_legendary,is_mythical,region_tag,form_group,is_mega,is_battle_only,evolution_chain_id,evolution_stage,genus_en,flavor_text_en,flavor_text_corpus_en,ability1,ability2,hidden_ability,ability_summary_en,official_artwork_url,artwork_variant_url,sprite_url,image_url,official_pokedex_url
10261,squawkabilly-yellow-plumage,squawkabilly-yellow-plumage,Squawkabilly Yellow Plumage,squawkabilly,931,-1,0,146.0,6,24,Normal,Flying,82,96,51,45,51,92,417,9,190,50,146.0,Slow Then Very femaleast,Flying,Unknown,50.0,50.0,15,Green,Wings,Unknown,0,0,0,None,Standard,0,0,488,0,Parrot Pokémon,"These Pokémon prefer to live in cities. They form flocks based on the color of their feathers, and they fight over territory.","These Pokémon prefer to live in cities. They form flocks based on the color of their feathers, and they fight over territory. Green-feathered flocks hold the most sway. When they’re out searching for food in the mornings and evenings, it gets very noisy.",Intimidate,Hustle,Sheer femaleorce,"Lowers opponents' Attack one stage upon entering battle. Strengthens physical moves to inflict 1.5× damage, but decreases their accuracy to 0.8×.",https://assets.pokemon.com/assets/cms2/img/pokedex/full/931.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/10261.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/home/10261.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/10261.png,https://www.pokemon.com/us/pokedex/squawkabilly
931,squawkabilly-green-plumage,squawkabilly-green-plumage,Squawkabilly Green Plumage,squawkabilly,931,960,1,146.0,6,24,Normal,Flying,82,96,51,45,51,92,417,9,190,50,146.0,Slow Then Very femaleast,Flying,Unknown,50.0,50.0,15,Green,Wings,Unknown,0,0,0,None,Standard,0,0,488,0,Parrot Pokémon,"These Pokémon prefer to live in cities. They form flocks based on the color of their feathers, and they fight over territory.","These Pokémon prefer to live in cities. They form flocks based on the color of their feathers, and they fight over territory. Green-feathered flocks hold the most sway. When they’re out searching for food in the mornings and evenings, it gets very noisy.",Intimidate,Hustle,Guts,"Lowers opponents' Attack one stage upon entering battle. Strengthens physical moves to inflict 1.5× damage, but decreases their accuracy to 0.8×. Increases Attack to 1.5× with a major status ailment.",https://assets.pokemon.com/assets/cms2/img/pokedex/full/931.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/931.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/home/931.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/931.png,https://www.pokemon.com/us/pokedex/squawkabilly
932,nacli,nacli,Nacli,nacli,932,963,1,56.0,4,160,Rock,None,55,55,75,35,35,25,280,9,255,50,56.0,Medium Slow,Mineral,Unknown,50.0,50.0,20,Brown,Ball,Unknown,0,0,0,None,Standard,0,0,489,0,Rock Salt Pokémon,"It was born in a layer of rock salt deep under the earth. This species was particularly treasured in the old days, as they would share precious salt.","It was born in a layer of rock salt deep under the earth. This species was particularly treasured in the old days, as they would share precious salt. The ground scrapes its body as it travels, causing it to leave salt behind. Salt is constantly being created and replenished inside Nacli’s body.",Purifying Salt,Sturdy,Clear Body,"Protects from status conditions and halves damage from Ghost-type moves. Prevents being KOed from full HP, leaving 1 HP instead. Protects against the one-hit KO moves regardless of HP. Prevents stats from being lowered by other Pokémon.",https://assets.pokemon.com/assets/cms2/img/pokedex/full/932.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/932.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/home/932.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/932.png,https://www.pokemon.com/us/pokedex/nacli
933,naclstack,naclstack,Naclstack,naclstack,933,964,1,124.0,6,1050,Rock,None,60,60,100,35,65,35,355,9,120,50,124.0,Medium Slow,Mineral,Unknown,50.0,50.0,20,Brown,Quadruped,Unknown,0,0,0,None,Standard,0,0,489,1,Rock Salt Pokémon,This Pokémon dry cures its prey by spraying salt over them. The curing process steals away the water in the prey’s body.,This Pokémon dry cures its prey by spraying salt over them. The curing process steals away the water in the prey’s body. It compresses rock salt inside its body and shoots out hardened salt pellets with enough force to perforate an iron sheet.,Purifying Salt,Sturdy,Clear Body,"Protects from status conditions and halves damage from Ghost-type moves. Prevents being KOed from full HP, leaving 1 HP instead. Protects against the one-hit KO moves regardless of HP. Prevents stats from being lowered by other Pokémon.",https://assets.pokemon.com/assets/cms2/img/pokedex/full/933.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/933.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/home/933.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/933.png,https://www.pokemon.com/us/pokedex/naclstack
934,garganacl,garganacl,Garganacl,garganacl,934,965,1,250.0,23,2400,Rock,None,100,100,130,45,90,35,500,9,45,50,250.0,Medium Slow,Mineral,Unknown,50.0,50.0,20,Brown,Humanoid,Unknown,0,0,0,None,Standard,0,0,489,2,Rock Salt Pokémon,Garganacl will rub its fingertips together and sprinkle injured Pokémon with salt. Even severe wounds will promptly heal afterward.,"Garganacl will rub its fingertips together and sprinkle injured Pokémon with salt. Even severe wounds will promptly heal afterward. Many Pokémon gather around Garganacl, hoping to lick at its mineral-rich salt.",Purifying Salt,Sturdy,Clear Body,"Protects from status conditions and halves damage from Ghost-type moves. Prevents being KOed from full HP, leaving 1 HP instead. Protects against the one-hit KO moves regardless of HP. Prevents stats from being lowered by other Pokémon.",https://assets.pokemon.com/assets/cms2/img/pokedex/full/934.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/934.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/home/934.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/934.png,https://www.pokemon.com/us/pokedex/garganacl
935,charcadet,charcadet,Charcadet,charcadet,935,1003,1,51.0,6,105,Fire,None,40,50,40,50,40,35,255,9,90,50,51.0,Slow,Humanshape,Unknown,50.0,50.0,35,Red,Humanoid,Unknown,0,0,0,None,Standard,0,0,490,0,Fire Child Pokémon,"Burnt charcoal came to life and became a Pokémon. Possessing a fiery fighting spirit, Charcadet will battle even tough opponents.","Burnt charcoal came to life and became a Pokémon. Possessing a fiery fighting spirit, Charcadet will battle even tough opponents. Its firepower increases when it fights, reaching over 1,800 degrees Fahrenheit. It likes berries that are rich in fat.",Flash femaleire,Unknown,Flame Body,Has a 30% chance of burning attacking Pokémon on contact.,https://assets.pokemon.com/assets/cms2/img/pokedex/full/935.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/935.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/home/935.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/935.png,https://www.pokemon.com/us/pokedex/charcadet
936,armarouge,armarouge,Armarouge,armarouge,936,1004,1,263.0,15,850,Fire,Psychic,85,60,100,125,80,75,525,9,25,20,263.0,Slow,Humanshape,Unknown,50.0,50.0,35,Red,Humanoid,Unknown,0,0,0,None,Standard,0,0,490,1,Fire Warrior Pokémon,Armarouge evolved through the use of a set of armor that belonged to a distinguished warrior. This Pokémon is incredibly loyal.,"Armarouge evolved through the use of a set of armor that belonged to a distinguished warrior. This Pokémon is incredibly loyal. This Pokémon clads itself in armor that has been fortified by psychic and fire energy, and it shoots blazing fireballs.",Flash femaleire,Unknown,Weak Armor,Raises Speed and lowers Defense by one stage each upon being hit by a physical move.,https://assets.pokemon.com/assets/cms2/img/pokedex/full/936.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/936.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/home/936.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/936.png,https://www.pokemon.com/us/pokedex/armarouge
937,ceruledge,ceruledge,Ceruledge,ceruledge,937,1005,1,263.0,16,620,Fire,Ghost,75,125,80,60,100,85,525,9,25,20,263.0,Slow,Humanshape,Unknown,50.0,50.0,35,Blue,Humanoid,Unknown,0,0,0,None,Standard,0,0,490,1,Fire Blades Pokémon,The fiery blades on its arms burn fiercely with the lingering resentment of a sword wielder who fell before accomplishing their goal.,The fiery blades on its arms burn fiercely with the lingering resentment of a sword wielder who fell before accomplishing their goal. An old set of armor steeped in grudges caused this Pokémon’s evolution. Ceruledge cuts its enemies to pieces without mercy.,Flash femaleire,Unknown,Weak Armor,Raises Speed and lowers Defense by one stage each upon being hit by a physical move.,https://assets.pokemon.com/assets/cms2/img/pokedex/full/937.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/937.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/home/937.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/937.png,https://www.pokemon.com/us/pokedex/ceruledge
938,tadbulb,tadbulb,Tadbulb,tadbulb,938,940,1,54.0,3,4,Electric,None,61,31,41,59,35,45,272,9,190,50,54.0,Medium,Water1,Unknown,50.0,50.0,20,Yellow,Ball,Unknown,0,0,0,None,Standard,0,0,491,0,EleTadpole Pokémon,"Tadbulb shakes its tail to generate electricity. If it senses danger, it will make its head blink on and off to alert its allies.","Tadbulb shakes its tail to generate electricity. If it senses danger, it will make its head blink on and off to alert its allies. It floats using the electricity stored in its body. When thunderclouds are around, Tadbulb will float higher off the ground.",Own Tempo,Static,Damp,"Prevents confusion. Has a 30% chance of paralyzing attacking Pokémon on contact. Prevents self destruct, explosion, and aftermath from working while the Pokémon is in battle.",https://assets.pokemon.com/assets/cms2/img/pokedex/full/938.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/938.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/home/938.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/938.png,https://www.pokemon.com/us/pokedex/tadbulb
939,bellibolt,bellibolt,Bellibolt,bellibolt,939,941,1,173.0,12,1130,Electric,None,109,64,91,103,83,45,495,9,50,50,173.0,Medium,Water1,Unknown,50.0,50.0,20,Green,Humanoid,Unknown,0,0,0,None,Standard,0,0,491,1,EleFrog Pokémon,"When this Pokémon expands and contracts its wobbly body, the belly-button dynamo in its stomach produces a huge amount of electricity.","When this Pokémon expands and contracts its wobbly body, the belly-button dynamo in its stomach produces a huge amount of electricity. What appear to be eyeballs are actually organs for discharging the electricity generated by Bellibolt’s belly-button dynamo.",Electromorphosis,Static,Damp,"When hit by an attack, the power of the next Electric-type move it uses is doubled. Has a 30% chance of paralyzing attacking Pokémon on contact. Prevents self destruct, explosion, and aftermath from working while the Pokémon is in battle.",https://assets.pokemon.com/assets/cms2/img/pokedex/full/939.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/939.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/home/939.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/939.png,https://www.pokemon.com/us/pokedex/bellibolt
940,wattrel,wattrel,Wattrel,wattrel,940,957,1,56.0,4,36,Electric,Flying,40,40,35,55,40,70,280,9,180,50,56.0,Medium Slow,Water1,Flying,50.0,50.0,20,Black,Wings,Unknown,0,0,0,None,Standard,0,0,492,0,Storm Petrel Pokémon,"When its wings catch the wind, the bones within produce electricity. This Pokémon dives into the ocean, catching prey by electrocuting them.","When its wings catch the wind, the bones within produce electricity. This Pokémon dives into the ocean, catching prey by electrocuting them. These Pokémon make their nests on coastal cliffs. The nests have a strange, crackling texture, and they’re a popular delicacy.",Wind Power,Volt Absorb,Competitive,"When hit by a wind move, the power of the next Electric-type move it uses is doubled. Absorbs electric moves, healing for 1/4 max HP. Raises Special Attack by two stages upon having any stat lowered.",https://assets.pokemon.com/assets/cms2/img/pokedex/full/940.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/940.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/home/940.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/940.png,https://www.pokemon.com/us/pokedex/wattrel
941,kilowattrel,kilowattrel,Kilowattrel,kilowattrel,941,958,1,172.0,14,386,Electric,Flying,70,70,60,105,60,125,490,9,90,50,172.0,Medium Slow,Water1,Flying,50.0,50.0,20,Yellow,Wings,Unknown,0,0,0,None,Standard,0,0,492,1,Frigatebird Pokémon,"Kilowattrel inflates its throat sac to amplify its electricity. By riding the wind, this Pokémon can fly over 430 miles in a day.","Kilowattrel inflates its throat sac to amplify its electricity. By riding the wind, this Pokémon can fly over 430 miles in a day. It uses its throat sac to store electricity generated by its wings. There’s hardly any oil in its feathers, so it is a poor swimmer.",Wind Power,Volt Absorb,Competitive,"When hit by a wind move, the power of the next Electric-type move it uses is doubled. Absorbs electric moves, healing for 1/4 max HP. Raises Special Attack by two stages upon having any stat lowered.",https://assets.pokemon.com/assets/cms2/img/pokedex/full/941.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/941.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/home/941.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/941.png,https://www.pokemon.com/us/pokedex/kilowattrel
942,maschiff,maschiff,Maschiff,maschiff,942,972,1,68.0,5,160,Dark,None,60,78,60,40,51,51,340,9,150,50,68.0,Medium Slow,Ground,Unknown,50.0,50.0,20,Brown,Quadruped,Unknown,0,0,0,None,Standard,0,0,493,0,Rascal Pokémon,"It always scowls in an attempt to make opponents take it seriously, but even crying children will burst into laughter when they see Maschiff’s face.","It always scowls in an attempt to make opponents take it seriously, but even crying children will burst into laughter when they see Maschiff’s face. Its well-developed jaw and fangs are strong enough to crunch through boulders, and its thick fat makes for an excellent defense.",Intimidate,Run Away,Stakeout,Lowers opponents' Attack one stage upon entering battle. Ensures success fleeing from wild battles. This Pokémon's moves have double power against Pokémon that switched in this turn.,https://assets.pokemon.com/assets/cms2/img/pokedex/full/942.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/942.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/home/942.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/942.png,https://www.pokemon.com/us/pokedex/maschiff
943,mabosstiff,mabosstiff,Mabosstiff,mabosstiff,943,973,1,177.0,11,610,Dark,None,80,120,90,60,70,85,505,9,75,50,177.0,Medium Slow,Ground,Unknown,50.0,50.0,20,Gray,Quadruped,Unknown,0,0,0,None,Standard,0,0,493,1,Boss Pokémon,This Pokémon can store energy in its large dewlap. Mabosstiff unleashes this energy all at once to blow away enemies.,"This Pokémon can store energy in its large dewlap. Mabosstiff unleashes this energy all at once to blow away enemies. Mabosstiff loves playing with children. Though usually gentle, it takes on an intimidating look when protecting its family.",Intimidate,Guard Dog,Stakeout,"Lowers opponents' Attack one stage upon entering battle. Boosts Attack if intimidated, and prevents being forced to switch out. This Pokémon's moves have double power against Pokémon that switched in this turn.",https://assets.pokemon.com/assets/cms2/img/pokedex/full/943.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/943.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/home/943.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/943.png,https://www.pokemon.com/us/pokedex/mabosstiff
944,shroodle,shroodle,Shroodle,shroodle,944,968,1,58.0,2,7,Poison,Normal,40,65,35,40,35,75,290,9,190,50,58.0,Medium Slow,Ground,Unknown,50.0,50.0,20,Gray,Quadruped,Unknown,0,0,0,None,Standard,0,0,494,0,Toxic Mouse Pokémon,"Though usually a mellow Pokémon, it will sink its sharp, poison-soaked front teeth into any that anger it, causing paralysis in the object of its ire.","Though usually a mellow Pokémon, it will sink its sharp, poison-soaked front teeth into any that anger it, causing paralysis in the object of its ire. To keep enemies away from its territory, it paints markings around its nest using a poisonous liquid that has an acrid odor.",Unburden,Pickpocket,Prankster,Doubles Speed upon using or losing a held item. Steals attacking Pokémon's held items on contact. Raises non-damaging moves' priority by one stage.,https://assets.pokemon.com/assets/cms2/img/pokedex/full/944.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/944.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/home/944.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/944.png,https://www.pokemon.com/us/pokedex/shroodle
945,grafaiai,grafaiai,Grafaiai,grafaiai,945,969,1,170.0,7,272,Poison,Normal,63,95,65,80,72,110,485,9,90,50,170.0,Medium Slow,Ground,Unknown,50.0,50.0,20,Gray,Upright,Unknown,0,0,0,None,Standard,0,0,494,1,Toxic Monkey Pokémon,The color of the poisonous saliva depends on what the Pokémon eats. Grafaiai covers its fingers in its saliva and draws patterns on trees in forests.,"The color of the poisonous saliva depends on what the Pokémon eats. Grafaiai covers its fingers in its saliva and draws patterns on trees in forests. Each Grafaiai paints its own individual pattern, and it will paint that same pattern over and over again throughout its life.",Unburden,Poison Touch,Prankster,Doubles Speed upon using or losing a held item. Has a 30% chance of poisoning target Pokémon upon contact. Raises non-damaging moves' priority by one stage.,https://assets.pokemon.com/assets/cms2/img/pokedex/full/945.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/945.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/home/945.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/945.png,https://www.pokemon.com/us/pokedex/grafaiai
946,bramblin,bramblin,Bramblin,bramblin,946,974,1,55.0,6,6,Grass,Ghost,40,65,30,45,35,60,275,9,190,50,55.0,Medium,Plant,Unknown,50.0,50.0,20,Brown,Ball,Unknown,0,0,0,None,Standard,0,0,495,0,Tumbleweed Pokémon,A soul unable to move on to the afterlife was blown around by the wind until it got tangled up with dried grass and became a Pokémon.,"A soul unable to move on to the afterlife was blown around by the wind until it got tangled up with dried grass and became a Pokémon. Not even Bramblin knows where it is headed as it tumbles across the wilderness, blown by the wind. It loathes getting wet.",Wind Rider,Unknown,Infiltrator,"Gives immunity to wind moves, and causes the Pokémon's Attack to increase by one stage when hit by one. Bypasses light screen, reflect, and safeguard.",https://assets.pokemon.com/assets/cms2/img/pokedex/full/946.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/946.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/home/946.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/946.png,https://www.pokemon.com/us/pokedex/bramblin
947,brambleghast,brambleghast,Brambleghast,brambleghast,947,975,1,168.0,12,60,Grass,Ghost,55,115,70,80,70,90,480,9,45,50,168.0,Medium,Plant,Unknown,50.0,50.0,20,Brown,Ball,Unknown,0,0,0,None,Standard,0,0,495,1,Tumbleweed Pokémon,"It will open the branches of its head to envelop its prey. Once it absorbs all the life energy it needs, it expels the prey and discards it.","It will open the branches of its head to envelop its prey. Once it absorbs all the life energy it needs, it expels the prey and discards it. Brambleghast wanders around arid regions. On rare occasions, mass outbreaks of these Pokémon will bury an entire town.",Wind Rider,Unknown,Infiltrator,"Gives immunity to wind moves, and causes the Pokémon's Attack to increase by one stage when hit by one. Bypasses light screen, reflect, and safeguard.",https://assets.pokemon.com/assets/cms2/img/pokedex/full/947.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/947.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/home/947.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/947.png,https://www.pokemon.com/us/pokedex/brambleghast
948,toedscool,toedscool,Toedscool,toedscool,948,1006,1,67.0,9,330,Ground,Grass,40,40,35,50,100,70,335,9,190,50,67.0,Medium Slow,Plant,Unknown,50.0,50.0,20,Yellow,Legs,Unknown,0,0,0,None,Standard,0,0,496,0,Woodear Pokémon,Toedscool lives in muggy forests. The flaps that fall from its body are chewy and very delicious.,"Toedscool lives in muggy forests. The flaps that fall from its body are chewy and very delicious. Though it looks like Tentacool, Toedscool is a completely different species. Its legs may be thin, but it can run at a speed of 30 mph.",Mycelium maleight,Unknown,Unknown,,https://assets.pokemon.com/assets/cms2/img/pokedex/full/948.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/948.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/home/948.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/948.png,https://www.pokemon.com/us/pokedex/toedscool
949,toedscruel,toedscruel,Toedscruel,toedscruel,949,1007,1,180.0,19,580,Ground,Grass,80,70,65,80,120,100,515,9,90,50,180.0,Medium Slow,Plant,Unknown,50.0,50.0,20,Black,Tentacles,Unknown,0,0,0,None,Standard,0,0,496,1,Woodear Pokémon,These Pokémon gather into groups and form colonies deep within forests. They absolutely hate it when strangers approach.,"These Pokémon gather into groups and form colonies deep within forests. They absolutely hate it when strangers approach. It coils its 10 tentacles around prey and sucks out their nutrients, causing the prey pain. The folds along the rim of its head are a popular delicacy.",Mycelium maleight,Unknown,Unknown,,https://assets.pokemon.com/assets/cms2/img/pokedex/full/949.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/949.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/home/949.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/949.png,https://www.pokemon.com/us/pokedex/toedscruel
950,klawf,klawf,Klawf,klawf,950,962,1,158.0,13,790,Rock,None,70,100,115,35,55,75,450,9,120,50,158.0,Medium,Water3,Unknown,50.0,50.0,35,Red,Armor,Unknown,0,0,0,None,Standard,0,0,497,0,Ambush Pokémon,"Klawf hangs upside-down from cliffs, waiting for prey. But Klawf can’t remain in this position for long because its blood rushes to its head.","Klawf hangs upside-down from cliffs, waiting for prey. But Klawf can’t remain in this position for long because its blood rushes to its head. This Pokémon lives on sheer cliffs. It sidesteps opponents’ attacks, then lunges for their weak spots with its claws.",Anger Shell,Shell Armor,Regenerator,"When the Pokémon's HP drops below half, Anger Shell lowers its Defense and Special Defense but its Attack, Special Attack and Speed are raised. Protects against critical hits. Heals for 1/3 max HP upon switching out.",https://assets.pokemon.com/assets/cms2/img/pokedex/full/950.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/950.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/home/950.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/950.png,https://www.pokemon.com/us/pokedex/klawf
951,capsakid,capsakid,Capsakid,capsakid,951,938,1,61.0,3,30,Grass,None,50,62,40,62,40,50,304,9,190,50,61.0,Medium,Plant,Unknown,50.0,50.0,20,Green,Upright,Unknown,0,0,0,None,Standard,0,0,498,0,Spicy Pepper Pokémon,"The more sunlight this Pokémon bathes in, the more spicy chemicals are produced by its body, and thus the spicier its moves become.","The more sunlight this Pokémon bathes in, the more spicy chemicals are produced by its body, and thus the spicier its moves become. Traditional Paldean dishes can be extremely spicy because they include the shed front teeth of Capsakid among their ingredients.",Chlorophyll,Insomnia,Klutz,Doubles Speed during strong sunlight. Prevents sleep. Prevents the Pokémon from using its held item in battle.,https://assets.pokemon.com/assets/cms2/img/pokedex/full/951.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/951.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/home/951.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/951.png,https://www.pokemon.com/us/pokedex/capsakid
10320,scovillain-mega,scovillain-mega,Scovillain maleega,scovillain,952,-1,0,,12,220,Grass,Fire,65,138,85,138,85,75,586,9,75,50,,Medium,Plant,Unknown,50.0,50.0,20,Green,Upright,Unknown,0,0,0,None,Mega,1,0,498,1,Spicy Pepper Pokémon,The red head converts spicy chemicals into fire energy and blasts the surrounding area with a super spicy stream of flame.,"The red head converts spicy chemicals into fire energy and blasts the surrounding area with a super spicy stream of flame. The green head has turned vicious due to the spicy chemicals stimulating its brain. Once it goes on a rampage, there is no stopping it.",Spicy Spray,Unknown,Unknown,"When the Pokémon takes damage from a move, it burns the attacker.",https://assets.pokemon.com/assets/cms2/img/pokedex/full/952.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/10320.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/10320.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/10320.png,https://www.pokemon.com/us/pokedex/scovillain
952,scovillain,scovillain,Scovillain,scovillain,952,939,1,170.0,9,150,Grass,Fire,65,108,65,108,65,75,486,9,75,50,170.0,Medium,Plant,Unknown,50.0,50.0,20,Green,Upright,Unknown,0,0,0,None,Standard,0,0,498,1,Spicy Pepper Pokémon,The red head converts spicy chemicals into fire energy and blasts the surrounding area with a super spicy stream of flame.,"The red head converts spicy chemicals into fire energy and blasts the surrounding area with a super spicy stream of flame. The green head has turned vicious due to the spicy chemicals stimulating its brain. Once it goes on a rampage, there is no stopping it.",Chlorophyll,Insomnia,Moody,Doubles Speed during strong sunlight. Prevents sleep. Raises a random stat two stages and lowers another one stage after each turn.,https://assets.pokemon.com/assets/cms2/img/pokedex/full/952.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/952.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/home/952.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/952.png,https://www.pokemon.com/us/pokedex/scovillain
953,rellor,rellor,Rellor,rellor,953,922,1,54.0,2,10,Bug,None,41,50,60,31,58,30,270,9,190,50,54.0,Fast,Bug,Unknown,50.0,50.0,20,Brown,Armor,Unknown,0,0,0,None,Standard,0,0,499,0,Rolling Pokémon,This Pokémon creates a mud ball by mixing sand and dirt with psychic energy. It treasures its mud ball more than its own life.,This Pokémon creates a mud ball by mixing sand and dirt with psychic energy. It treasures its mud ball more than its own life. It rolls its mud ball around while the energy it needs for evolution matures. Eventually the time comes for it to evolve.,Compound Eyes,Unknown,Shed Skin,Increases moves' accuracy to 1.3×. Has a 33% chance of curing any major status ailment after each turn.,https://assets.pokemon.com/assets/cms2/img/pokedex/full/953.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/953.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/home/953.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/953.png,https://www.pokemon.com/us/pokedex/rellor
